date,open,high,low,close,adj_close,volume
,TM,TM,TM,TM,TM,TM
1980-04-24,0.0,3.57218599319458,3.518670082092285,3.518670082092285,1.9767534732818604,934
1980-04-25,0.0,3.5989439487457275,3.5454280376434326,3.5454280376434326,1.9917863607406616,9343
1980-04-28,0.0,3.6390810012817383,3.5855650901794434,3.5855650901794434,2.0143351554870605,2803
1980-04-29,0.0,3.692596912384033,3.6390810012817383,3.6390810012817383,2.0443999767303467,74744
1980-04-30,0.0,3.70597505569458,3.6524600982666016,3.6524600982666016,2.0519168376922607,3737
1980-05-01,0.0,3.7193539142608643,3.6658389568328857,3.6658389568328857,2.059432029724121,934
1980-05-02,3.6658389568328857,3.6658389568328857,3.6658389568328857,3.6658389568328857,2.059432029724121,0
1980-05-05,0.0,3.746112108230591,3.692596912384033,3.692596912384033,2.0744638442993164,14015
1980-05-06,0.0,3.826385974884033,3.7728700637817383,3.7728700637817383,2.119560956954956,5606
1980-05-07,3.7728700637817383,3.7728700637817383,3.7728700637817383,3.7728700637817383,2.119560956954956,0
1980-05-08,0.0,3.8397650718688965,3.7862489223480225,3.7862489223480225,2.1270766258239746,7474
1980-05-09,0.0,3.8531439304351807,3.7996280193328857,3.7996280193328857,2.1345930099487305,15883
1980-05-12,0.0,3.933418035507202,3.879901885986328,3.879901885986328,2.179690361022949,41109
1980-05-13,0.0,3.933418035507202,3.879901885986328,3.879901885986328,2.179690361022949,1869
1980-05-14,0.0,3.933418035507202,3.879901885986328,3.879901885986328,2.179690361022949,7474
1980-05-15,3.879901885986328,3.879901885986328,3.879901885986328,3.879901885986328,2.179690361022949,0
1980-05-16,0.0,3.8397650718688965,3.7862489223480225,3.7862489223480225,2.1270766258239746,55124
1980-05-19,0.0,3.879901885986328,3.826385974884033,3.826385974884033,2.1496260166168213,29898
1980-05-20,0.0,3.9601759910583496,3.9066600799560547,3.9066600799560547,2.194722890853882,934
1980-05-21,0.0,3.986933946609497,3.933418035507202,3.933418035507202,2.2097551822662354,5606
1980-05-22,0.0,3.986933946609497,3.933418035507202,3.933418035507202,2.2097551822662354,3737
1980-05-23,0.0,4.027070999145508,3.973555088043213,3.973555088043213,2.2323033809661865,13080
1980-05-27,0.0,4.0672078132629395,4.0136919021606445,4.0136919021606445,2.254852771759033,5606
1980-05-28,0.0,4.0136919021606445,3.9601759910583496,3.9601759910583496,2.224788188934326,4672
1980-05-29,3.9601759910583496,3.9601759910583496,3.9601759910583496,3.9601759910583496,2.224788188934326,0
1980-05-30,0.0,4.000312805175781,3.9467968940734863,3.9467968940734863,2.217271089553833,6540
1980-06-02,0.0,4.0136919021606445,3.9601759910583496,3.9601759910583496,2.224788188934326,934
1980-06-03,0.0,4.0136919021606445,3.9601759910583496,3.9601759910583496,2.224788188934326,18686
1980-06-04,0.0,4.027070999145508,3.973555088043213,3.973555088043213,2.2323033809661865,8409
1980-06-05,3.973555088043213,3.973555088043213,3.973555088043213,3.973555088043213,2.2323033809661865,0
1980-06-06,0.0,4.053829193115234,4.000312805175781,4.000312805175781,2.2473366260528564,2803
1980-06-09,0.0,4.093966007232666,4.040450096130371,4.040450096130371,2.2698850631713867,8409
1980-06-10,0.0,4.107345104217529,4.053829193115234,4.053829193115234,2.2774014472961426,2803
1980-06-11,4.053829193115234,4.053829193115234,4.053829193115234,4.053829193115234,2.2774014472961426,0
1980-06-12,4.053829193115234,4.053829193115234,4.053829193115234,4.053829193115234,2.2774014472961426,0
1980-06-13,4.053829193115234,4.053829193115234,4.053829193115234,4.053829193115234,2.2774014472961426,0
1980-06-16,0.0,4.120724201202393,4.0672078132629395,4.0672078132629395,2.284917116165161,7474
1980-06-17,0.0,4.093966007232666,4.040450096130371,4.040450096130371,2.2698850631713867,934
1980-06-18,4.040450096130371,4.040450096130371,4.040450096130371,4.040450096130371,2.2698850631713867,0
1980-06-19,0.0,4.093966007232666,4.040450096130371,4.040450096130371,2.2698850631713867,1869
1980-06-20,0.0,4.093966007232666,4.040450096130371,4.040450096130371,2.2698850631713867,1869
1980-06-23,4.040450096130371,4.040450096130371,4.040450096130371,4.040450096130371,2.2698850631713867,0
1980-06-24,0.0,3.826385974884033,3.7728700637817383,3.7728700637817383,2.119560956954956,1869
1980-06-25,3.7728700637817383,3.7728700637817383,3.7728700637817383,3.7728700637817383,2.119560956954956,0
1980-06-26,0.0,3.933418035507202,3.8772261142730713,3.8772261142730713,2.1781866550445557,890
1980-06-27,3.8772261142730713,3.8772261142730713,3.8772261142730713,3.8772261142730713,2.1781866550445557,0
1980-06-30,0.0,3.8069870471954346,3.7507948875427246,3.7507948875427246,2.10715913772583,8008
1980-07-01,0.0,3.764842987060547,3.708651065826416,3.708651065826416,2.083483934402466,890
1980-07-02,0.0,3.764842987060547,3.708651065826416,3.708651065826416,2.083483934402466,3559
1980-07-03,0.0,3.7507948875427246,3.6946029663085938,3.6946029663085938,2.075591564178467,3559
1980-07-07,0.0,3.6946029663085938,3.6665079593658447,3.6665079593658447,2.059807062149048,890
1980-07-08,0.0,3.6946029663085938,3.6524600982666016,3.6524600982666016,2.0519168376922607,9788
1980-07-09,0.0,3.6946029663085938,3.6665079593658447,3.6665079593658447,2.059807062149048,53389
1980-07-10,0.0,3.97556209564209,3.933418035507202,3.933418035507202,2.2097551822662354,5339
1980-07-11,3.933418035507202,3.933418035507202,3.933418035507202,3.933418035507202,2.2097551822662354,0
1980-07-14,0.0,3.8491299152374268,3.8069870471954346,3.8069870471954346,2.1387276649475098,7118
1980-07-15,0.0,3.8069870471954346,3.778891086578369,3.778891086578369,2.122943878173828,1780
1980-07-16,3.778891086578369,3.778891086578369,3.778891086578369,3.778891086578369,2.122943878173828,0
1980-07-17,0.0,3.8350830078125,3.8069870471954346,3.8069870471954346,2.1387276649475098,4449
1980-07-18,0.0,3.8069870471954346,3.778891086578369,3.778891086578369,2.122943878173828,890
1980-07-21,0.0,3.7929389476776123,3.764842987060547,3.764842987060547,2.115051507949829,2669
1980-07-22,3.764842987060547,3.764842987060547,3.764842987060547,3.764842987060547,2.115051507949829,0
1980-07-23,0.0,3.764842987060547,3.722698926925659,3.722698926925659,2.0913751125335693,890
1980-07-24,3.722698926925659,3.722698926925659,3.722698926925659,3.722698926925659,2.0913751125335693,0
1980-07-25,0.0,3.7367470264434814,3.708651065826416,3.708651065826416,2.083483934402466,890
1980-07-28,0.0,3.722698926925659,3.6805551052093506,3.6805551052093506,2.0676991939544678,3559
1980-07-29,3.6805551052093506,3.6805551052093506,3.6805551052093506,3.6805551052093506,2.0676991939544678,0
1980-07-30,0.0,3.722698926925659,3.6805551052093506,3.6805551052093506,2.0676991939544678,890
1980-07-31,3.6805551052093506,3.6805551052093506,3.6805551052093506,3.6805551052093506,2.0676991939544678,0
1980-08-01,0.0,3.7367470264434814,3.708651065826416,3.708651065826416,2.083483934402466,890
1980-08-04,0.0,3.764842987060547,3.7367470264434814,3.7367470264434814,2.0992672443389893,2669
1980-08-05,0.0,3.7507948875427246,3.708651065826416,3.708651065826416,2.083483934402466,1780
1980-08-06,3.708651065826416,3.708651065826416,3.708651065826416,3.708651065826416,2.083483934402466,0
1980-08-07,3.708651065826416,3.708651065826416,3.708651065826416,3.708651065826416,2.083483934402466,0
1980-08-08,3.708651065826416,3.708651065826416,3.708651065826416,3.708651065826416,2.083483934402466,0
1980-08-11,0.0,3.722698926925659,3.6946029663085938,3.6946029663085938,2.075591564178467,7118
1980-08-12,0.0,3.7929389476776123,3.7507948875427246,3.7507948875427246,2.10715913772583,38262
1980-08-13,0.0,3.8069870471954346,3.764842987060547,3.764842987060547,2.115051507949829,11568
1980-08-14,0.0,3.8350830078125,3.7929389476776123,3.7929389476776123,2.130836009979248,3559
1980-08-15,3.7929389476776123,3.7929389476776123,3.7929389476776123,3.7929389476776123,2.130836009979248,0
1980-08-18,0.0,3.8912739753723145,3.8772261142730713,3.8772261142730713,2.1781866550445557,1780
1980-08-19,0.0,3.9053220748901367,3.8772261142730713,3.8772261142730713,2.1781866550445557,1780
1980-08-20,0.0,3.933418035507202,3.8912739753723145,3.8912739753723145,2.186079263687134,8008
1980-08-21,0.0,3.933418035507202,3.8912739753723145,3.8912739753723145,2.186079263687134,10678
1980-08-22,3.8912739753723145,3.8912739753723145,3.8912739753723145,3.8912739753723145,2.186079263687134,0
1980-08-25,0.0,3.9615139961242676,3.91936993598938,3.91936993598938,2.2018628120422363,1780
1980-08-26,0.0,4.045801162719727,4.003657817840576,4.003657817840576,2.2492151260375977,3559
1980-08-27,0.0,4.003657817840576,3.97556209564209,3.97556209564209,2.233431816101074,19576
1980-08-28,0.0,4.017705917358398,3.97556209564209,3.97556209564209,2.233431816101074,890
1980-08-29,3.97556209564209,3.97556209564209,3.97556209564209,3.97556209564209,2.233431816101074,0
1980-09-02,0.0,4.031753063201904,3.989609956741333,3.989609956741333,2.241323232650757,7118
1980-09-03,3.989609956741333,3.989609956741333,3.989609956741333,3.989609956741333,2.241323232650757,0
1980-09-04,0.0,4.017705917358398,3.989609956741333,3.989609956741333,2.241323232650757,11568
1980-09-05,0.0,4.003657817840576,3.9615139961242676,3.9615139961242676,2.225538492202759,3559
1980-09-08,3.9615139961242676,3.9615139961242676,3.9615139961242676,3.9615139961242676,2.225538492202759,0
1980-09-09,0.0,4.031753063201904,3.97556209564209,3.97556209564209,2.233431816101074,4449
1980-09-10,0.0,4.003657817840576,3.989609956741333,3.989609956741333,2.241323232650757,1780
1980-09-11,0.0,4.045801162719727,4.017705917358398,4.017705917358398,2.2571074962615967,8008
1980-09-12,0.0,4.059848785400391,4.045801162719727,4.045801162719727,2.272890567779541,12457
1980-09-15,0.0,4.214375972747803,4.186281204223633,4.186281204223633,2.351810932159424,6229
1980-09-16,0.0,4.228424072265625,4.186281204223633,4.186281204223633,2.351810932159424,5339
1980-09-17,0.0,4.214375972747803,4.186281204223633,4.186281204223633,2.351810932159424,1780
1980-09-18,0.0,4.1722331047058105,4.158185005187988,4.158185005187988,2.336026668548584,1780
1980-09-19,0.0,4.11604118347168,4.087944984436035,4.087944984436035,2.296567440032959,1780
1980-09-22,0.0,4.003657817840576,3.97556209564209,3.97556209564209,2.233431816101074,3559
1980-09-23,0.0,3.9474658966064453,3.91936993598938,3.91936993598938,2.2018628120422363,9788
1980-09-24,0.0,3.9474658966064453,3.91936993598938,3.91936993598938,2.2018628120422363,890
1980-09-25,0.0,3.9615139961242676,3.9474658966064453,3.9474658966064453,2.2176473140716553,5339
1980-09-26,3.9474658966064453,3.9474658966064453,3.9474658966064453,3.9474658966064453,2.2176473140716553,0
1980-09-29,3.9474658966064453,3.9474658966064453,3.9474658966064453,3.9474658966064453,2.2176473140716553,0
1980-09-30,0.0,4.003657817840576,3.989609956741333,3.989609956741333,2.241323232650757,7118
1980-10-01,0.0,4.045801162719727,4.045801162719727,4.045801162719727,2.272890567779541,28474
1980-10-02,0.0,4.130088806152344,4.087944984436035,4.087944984436035,2.296567440032959,23135
1980-10-03,0.0,4.284615993499756,4.256519794464111,4.256519794464111,2.391270160675049,55168
1980-10-06,0.0,4.467238903045654,4.439143180847168,4.439143180847168,2.4938666820526123,10678
1980-10-07,0.0,4.425095081329346,4.396998882293701,4.396998882293701,2.4701900482177734,6229
1980-10-08,0.0,4.425095081329346,4.396998882293701,4.396998882293701,2.4701900482177734,12457
1980-10-09,0.0,4.411046981811523,4.3829522132873535,4.3829522132873535,2.4623000621795654,8898
1980-10-10,0.0,4.411046981811523,4.396998882293701,4.396998882293701,2.4701900482177734,8008
1980-10-13,0.0,4.607717990875244,4.593669891357422,4.593669891357422,2.580678701400757,41821
1980-10-14,0.0,4.720101833343506,4.6920061111450195,4.6920061111450195,2.6359219551086426,26694
1980-10-15,0.0,4.762245178222656,4.720101833343506,4.720101833343506,2.6517066955566406,31143
1980-10-16,0.0,4.77629280090332,4.748197078704834,4.748197078704834,2.667489767074585,890
1980-10-17,0.0,4.748197078704834,4.720101833343506,4.720101833343506,2.6517066955566406,3559
1980-10-20,0.0,4.635814189910889,4.607717990875244,4.607717990875244,2.5885708332061768,1780
1980-10-21,0.0,4.607717990875244,4.5796217918396,4.5796217918396,2.572786569595337,8898
1980-10-22,0.0,4.635814189910889,4.607717990875244,4.607717990875244,2.5885708332061768,4449
1980-10-23,0.0,4.5655741691589355,4.537478923797607,4.537478923797607,2.5491108894348145,4449
1980-10-24,4.537478923797607,4.537478923797607,4.537478923797607,4.537478923797607,2.5491108894348145,0
1980-10-27,0.0,4.467238903045654,4.453190803527832,4.453190803527832,2.501758575439453,890
1980-10-28,0.0,4.439143180847168,4.425095081329346,4.425095081329346,2.4859747886657715,7118
1980-10-29,4.425095081329346,4.425095081329346,4.425095081329346,4.425095081329346,2.4859747886657715,0
1980-10-30,0.0,4.481287002563477,4.453190803527832,4.453190803527832,2.501758575439453,2669
1980-10-31,0.0,4.467238903045654,4.453190803527832,4.453190803527832,2.501758575439453,4449
1980-11-03,0.0,4.467238903045654,4.439143180847168,4.439143180847168,2.4938666820526123,4449
1980-11-05,0.0,4.186281204223633,4.158185005187988,4.158185005187988,2.336026668548584,4449
1980-11-06,4.158185005187988,4.158185005187988,4.158185005187988,4.158185005187988,2.336026668548584,0
1980-11-07,0.0,4.130088806152344,4.101993083953857,4.101993083953857,2.304459571838379,14237
1980-11-10,0.0,4.214375972747803,4.200328826904297,4.200328826904297,2.3597021102905273,73854
1980-11-11,0.0,4.186281204223633,4.1722331047058105,4.1722331047058105,2.343919277191162,6229
1980-11-12,0.0,4.087944984436035,4.059848785400391,4.059848785400391,2.280783176422119,3559
1980-11-13,0.0,4.101993083953857,4.045801162719727,4.045801162719727,2.272890567779541,2669
1980-11-14,0.0,4.031753063201904,4.017705917358398,4.017705917358398,2.2571074962615967,28474
1980-11-17,0.0,4.017705917358398,3.989609956741333,3.989609956741333,2.241323232650757,1780
1980-11-18,0.0,3.933418035507202,3.9053220748901367,3.9053220748901367,2.1939713954925537,1780
1980-11-19,0.0,3.9615139961242676,3.91936993598938,3.91936993598938,2.2018628120422363,5339
1980-11-20,0.0,3.989609956741333,3.9615139961242676,3.9615139961242676,2.225538492202759,5339
1980-11-21,0.0,3.9615139961242676,3.933418035507202,3.933418035507202,2.2097551822662354,890
1980-11-24,0.0,3.9615139961242676,3.91936993598938,3.91936993598938,2.2018628120422363,1780
1980-11-25,0.0,3.9615139961242676,3.91936993598938,3.91936993598938,2.2018628120422363,1780
1980-11-26,3.91936993598938,3.91936993598938,3.91936993598938,3.91936993598938,2.2018628120422363,0
1980-11-28,0.0,3.9474658966064453,3.9053220748901367,3.9053220748901367,2.1939713954925537,8898
1980-12-01,0.0,3.9053220748901367,3.8772261142730713,3.8772261142730713,2.1781866550445557,48050
1980-12-02,0.0,3.933418035507202,3.8912739753723145,3.8912739753723145,2.186079263687134,46270
1980-12-03,0.0,3.91936993598938,3.8912739753723145,3.8912739753723145,2.186079263687134,890
1980-12-04,0.0,3.97556209564209,3.9474658966064453,3.9474658966064453,2.2176473140716553,6229
1980-12-05,0.0,3.9615139961242676,3.933418035507202,3.933418035507202,2.2097551822662354,20466
1980-12-08,0.0,4.031753063201904,4.017705917358398,4.017705917358398,2.2571074962615967,38262
1980-12-09,0.0,3.989609956741333,3.9615139961242676,3.9615139961242676,2.225538492202759,2669
1980-12-10,0.0,3.989609956741333,3.97556209564209,3.97556209564209,2.233431816101074,6229
1980-12-11,0.0,3.989609956741333,3.9474658966064453,3.9474658966064453,2.2176473140716553,1780
1980-12-12,3.9474658966064453,3.9474658966064453,3.9474658966064453,3.9474658966064453,2.2176473140716553,0
1980-12-15,0.0,4.017705917358398,3.989609956741333,3.989609956741333,2.241323232650757,1780
1980-12-16,0.0,3.989609956741333,3.9615139961242676,3.9615139961242676,2.225538492202759,5339
1980-12-17,3.9615139961242676,3.9615139961242676,3.9615139961242676,3.9615139961242676,2.225538492202759,0
1980-12-18,0.0,3.97556209564209,3.9474658966064453,3.9474658966064453,2.2176473140716553,7118
1980-12-19,0.0,3.9474658966064453,3.933418035507202,3.933418035507202,2.2097551822662354,6229
1980-12-22,3.933418035507202,3.933418035507202,3.933418035507202,3.933418035507202,2.2097551822662354,0
1980-12-23,0.0,3.9615139961242676,3.933418035507202,3.933418035507202,2.2097551822662354,7118
1980-12-24,0.0,4.003657817840576,3.989609956741333,3.989609956741333,2.241323232650757,4449
1980-12-26,0.0,4.031753063201904,3.989609956741333,3.989609956741333,2.241323232650757,3559
1980-12-29,0.0,4.045801162719727,4.031753063201904,4.031753063201904,2.264998197555542,8898
1980-12-30,4.031753063201904,4.031753063201904,4.031753063201904,4.031753063201904,2.264998197555542,0
1980-12-31,0.0,4.130088806152344,4.101993083953857,4.101993083953857,2.304459571838379,3559
1981-01-02,4.101993083953857,4.101993083953857,4.101993083953857,4.101993083953857,2.304459571838379,0
1981-01-05,0.0,4.186281204223633,4.158185005187988,4.158185005187988,2.336026668548584,7118
1981-01-06,0.0,4.200328826904297,4.186281204223633,4.186281204223633,2.351810932159424,12457
1981-01-07,0.0,4.186281204223633,4.144136905670166,4.144136905670166,2.3281350135803223,1780
1981-01-08,0.0,4.186281204223633,4.158185005187988,4.158185005187988,2.336026668548584,4449
1981-01-09,0.0,4.1722331047058105,4.144136905670166,4.144136905670166,2.3281350135803223,1780
1981-01-12,0.0,4.158185005187988,4.130088806152344,4.130088806152344,2.3202431201934814,1780
1981-01-13,0.0,4.11604118347168,4.073896884918213,4.073896884918213,2.2886745929718018,1780
1981-01-14,0.0,4.11604118347168,4.101993083953857,4.101993083953857,2.304459571838379,21355
1981-01-15,0.0,4.130088806152344,4.101993083953857,4.101993083953857,2.304459571838379,8898
1981-01-16,0.0,4.130088806152344,4.101993083953857,4.101993083953857,2.304459571838379,4449
1981-01-19,0.0,4.144136905670166,4.101993083953857,4.101993083953857,2.304459571838379,1780
1981-01-20,0.0,4.144136905670166,4.11604118347168,4.11604118347168,2.3123509883880615,6229
1981-01-21,0.0,4.200328826904297,4.1722331047058105,4.1722331047058105,2.343919277191162,4449
1981-01-22,0.0,4.186281204223633,4.1722331047058105,4.1722331047058105,2.343919277191162,8008
1981-01-23,0.0,4.158185005187988,4.130088806152344,4.130088806152344,2.3202431201934814,1780
1981-01-26,0.0,4.130088806152344,4.101993083953857,4.101993083953857,2.304459571838379,3559
1981-01-27,4.101993083953857,4.101993083953857,4.101993083953857,4.101993083953857,2.304459571838379,0
1981-01-28,4.101993083953857,4.101993083953857,4.101993083953857,4.101993083953857,2.304459571838379,0
1981-01-29,0.0,4.130088806152344,4.087944984436035,4.087944984436035,2.296567440032959,890
1981-01-30,0.0,4.186281204223633,4.158185005187988,4.158185005187988,2.336026668548584,8898
1981-02-02,0.0,4.242472171783447,4.200328826904297,4.200328826904297,2.3597021102905273,9788
1981-02-03,4.200328826904297,4.200328826904297,4.200328826904297,4.200328826904297,2.3597021102905273,0
1981-02-04,4.200328826904297,4.200328826904297,4.200328826904297,4.200328826904297,2.3597021102905273,0
1981-02-05,0.0,4.1722331047058105,4.158185005187988,4.158185005187988,2.336026668548584,16017
1981-02-06,4.158185005187988,4.158185005187988,4.158185005187988,4.158185005187988,2.336026668548584,0
1981-02-09,0.0,4.144136905670166,4.11604118347168,4.11604118347168,2.3123509883880615,890
1981-02-10,0.0,4.144136905670166,4.11604118347168,4.11604118347168,2.3123509883880615,2669
1981-02-11,0.0,4.130088806152344,4.101993083953857,4.101993083953857,2.304459571838379,10678
1981-02-12,0.0,4.158185005187988,4.130088806152344,4.130088806152344,2.3202431201934814,3559
1981-02-13,4.130088806152344,4.130088806152344,4.130088806152344,4.130088806152344,2.3202431201934814,0
1981-02-17,0.0,4.045801162719727,4.017705917358398,4.017705917358398,2.2571074962615967,1780
1981-02-18,0.0,4.031753063201904,4.003657817840576,4.003657817840576,2.2492151260375977,1780
1981-02-19,0.0,3.97556209564209,3.9474658966064453,3.9474658966064453,2.2176473140716553,8008
1981-02-20,0.0,3.9615139961242676,3.91936993598938,3.91936993598938,2.2018628120422363,16906
1981-02-23,0.0,3.91936993598938,3.8772261142730713,3.8772261142730713,2.1781866550445557,1780
1981-02-24,3.8772261142730713,3.8772261142730713,3.8772261142730713,3.8772261142730713,2.1781866550445557,0
1981-02-25,0.0,3.9053220748901367,3.8772261142730713,3.8772261142730713,2.1781866550445557,1780
1981-02-26,0.0,3.9474658966064453,3.91936993598938,3.91936993598938,2.2018628120422363,3559
1981-02-27,0.0,3.91936993598938,3.8912739753723145,3.8912739753723145,2.186079263687134,1780
1981-03-02,0.0,3.91936993598938,3.8912739753723145,3.8912739753723145,2.186079263687134,7118
1981-03-03,3.8912739753723145,3.8912739753723145,3.8912739753723145,3.8912739753723145,2.186079263687134,0
1981-03-04,0.0,4.130088806152344,4.087944984436035,4.087944984436035,2.296567440032959,49829
1981-03-05,0.0,4.144136905670166,4.11604118347168,4.11604118347168,2.3123509883880615,18686
1981-03-06,0.0,4.354856014251709,4.3267598152160645,4.3267598152160645,2.430729866027832,8008
1981-03-09,0.0,4.284615993499756,4.242472171783447,4.242472171783447,2.383378505706787,890
1981-03-10,0.0,4.270567893981934,4.242472171783447,4.242472171783447,2.383378505706787,3559
1981-03-11,0.0,4.228424072265625,4.200328826904297,4.200328826904297,2.3597021102905273,10678
1981-03-12,0.0,4.228424072265625,4.200328826904297,4.200328826904297,2.3597021102905273,26694
1981-03-13,0.0,4.242472171783447,4.200328826904297,4.200328826904297,2.3597021102905273,13347
1981-03-16,0.0,4.481287002563477,4.467238903045654,4.467238903045654,2.509650707244873,14237
1981-03-17,0.0,4.453190803527832,4.425095081329346,4.425095081329346,2.4859747886657715,3559
1981-03-18,0.0,4.481287002563477,4.439143180847168,4.439143180847168,2.4938666820526123,5339
1981-03-19,4.439143180847168,4.439143180847168,4.439143180847168,4.439143180847168,2.4938666820526123,0
1981-03-20,0.0,4.495335102081299,4.467238903045654,4.467238903045654,2.509650707244873,14237
1981-03-23,0.0,4.621766090393066,4.607717990875244,4.607717990875244,2.5885708332061768,8008
1981-03-24,0.0,4.6920061111450195,4.663909912109375,4.663909912109375,2.6201391220092773,41821
1981-03-25,0.0,4.677958011627197,4.663909912109375,4.663909912109375,2.6201391220092773,16017
1981-03-26,0.0,4.481287002563477,4.439143180847168,4.439143180847168,2.4938666820526123,6229
1981-03-27,0.0,4.425095081329346,4.3829522132873535,4.3829522132873535,2.4623000621795654,1780
1981-03-30,0.0,4.425095081329346,4.3829522132873535,4.3829522132873535,2.4623000621795654,2669
1981-03-31,0.0,4.411046981811523,4.368904113769531,4.368904113769531,2.4544074535369873,1780
1981-04-01,0.0,4.509383201599121,4.495335102081299,4.495335102081299,2.5254340171813965,34703
1981-04-02,0.0,4.607717990875244,4.5796217918396,4.5796217918396,2.572786569595337,30254
1981-04-03,0.0,4.5796217918396,4.537478923797607,4.537478923797607,2.5491108894348145,6229
1981-04-06,0.0,4.55152702331543,4.523430824279785,4.523430824279785,2.5412189960479736,11568
1981-04-07,0.0,4.607717990875244,4.5796217918396,4.5796217918396,2.572786569595337,9788
1981-04-08,0.0,5.071300029754639,5.043203830718994,5.043203830718994,2.8332223892211914,30254
1981-04-09,0.0,4.972963809967041,4.930819988250732,4.930819988250732,2.7700862884521484,12457
1981-04-10,0.0,4.818437099456787,4.790340900421143,4.790340900421143,2.6911654472351074,17796
1981-04-13,0.0,5.113442897796631,5.085348129272461,5.085348129272461,2.8568975925445557,14237
1981-04-14,0.0,5.169634819030762,5.141539096832275,5.141539096832275,2.888465166091919,19576
1981-04-15,0.0,5.0010600090026855,4.972963809967041,4.972963809967041,2.793761730194092,890
1981-04-16,0.0,5.113442897796631,5.085348129272461,5.085348129272461,2.8568975925445557,1780
1981-04-20,0.0,5.085348129272461,5.043203830718994,5.043203830718994,2.8332223892211914,2669
1981-04-21,0.0,5.225827217102051,5.183682918548584,5.183682918548584,2.912141799926758,16017
1981-04-22,0.0,5.74560022354126,5.7315521240234375,5.7315521240234375,3.219930410385132,27584
1981-04-23,0.0,5.548929214477539,5.506784915924072,5.506784915924072,3.0936570167541504,6229
1981-04-24,0.0,5.478689193725586,5.450593948364258,5.450593948364258,3.062089443206787,15127
1981-04-27,0.0,5.352258205413818,5.338210105895996,5.338210105895996,2.998953342437744,13347
1981-04-28,0.0,5.506784915924072,5.49273681640625,5.49273681640625,3.0857651233673096,3559
1981-04-29,0.0,5.506784915924072,5.478689193725586,5.478689193725586,3.0778727531433105,8898
1981-04-30,0.0,5.661312103271484,5.619169235229492,5.619169235229492,3.1567938327789307,20466
1981-05-01,0.0,5.984415054321289,5.9563188552856445,5.9563188552856445,3.3461997509002686,2669
1981-05-04,0.0,5.661312103271484,5.619169235229492,5.619169235229492,3.1567938327789307,22245
1981-05-05,0.0,5.60512113571167,5.562976837158203,5.562976837158203,3.12522554397583,14237
1981-05-06,0.0,5.4224982261657715,5.394402027130127,5.394402027130127,3.0305211544036865,8008
1981-05-07,0.0,5.155587196350098,5.127490997314453,5.127490997314453,2.880573272705078,7118
